organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name
67986,Polyweld Tech Academy,Registered Training Organisation,WA,Maddington,6109.0,-32.0366064,115.9971007,506041136,Maddington - Orange Grove - Martin,50604,Gosnells,53780,Gosnells
66596,Power Training Services WA,Registered Training Organisation,WA,Perth,6000.0,-31.9529974,115.862235,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
67158,Precise Training Services,Registered Training Organisation,WA,BICTON,6157.0,-32.026252,115.7837067,507041177,Bicton - Palmyra,50704,Melville,55320,Melville
68081,Progressive Diagnostics Pty Ltd,Registered Training Organisation,WA,Quinns Rocks,6030.0,-31.6542475,115.6974408,505031105,Mindarie - Quinns Rocks - Jindalee,50503,Wanneroo,58760,Wanneroo
12213,Progressive Training (WA) Pty Ltd,Registered Training Organisation,WA,WOORREE,6530.0,-28.7749312,114.6587498,511041286,Geraldton - East,51104,Mid West,53800,Greater Geraldton
67149,Project Management Vision Pty Ltd,Registered Training Organisation,WA,BOORAGOON,6154.0,-32.0377298,115.8240751,507041178,Booragoon,50704,Melville,55320,Melville
66554,Public Sector Training Solutions Pty Ltd,Registered Training Organisation,WA,WEST PERTH,6872.0,-31.948307,115.8448128,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66501,Public Transport Authority of Western Australia,Registered Training Organisation,WA,PERTH,6000.0,-31.9432472,115.8767738,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
17097,QTC Training & Education,Registered Training Organisation,WA,PERTH,6000.0,-31.9492541,115.8606024,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66556,Railtrain Pty Ltd,Registered Training Organisation,WA,WELSHPOOL,6106.0,-31.9849652,115.9283675,506031130,Welshpool,50603,Canning,58510,Victoria Park
67666,Ray Makene Driving School,Registered Training Organisation,WA,Malaga,6090.0,-31.8600593,115.8801326,504031063,Malaga,50403,Swan,58050,Swan
86470,Ready Resources Training,Registered Training Organisation,WA,BELMONT,6104.0,-31.9567772,115.9221615,506021311,Rivervale,50602,Belmont - Victoria Park,50490,Belmont
13017,Real Estate Institute of Western Australia,Registered Training Organisation,WA,SUBIACO,6008.0,-31.947379,115.8314269,503021042,Subiaco - Shenton Park,50302,Perth City,57980,Subiaco
66525,RECEO Safety and Response Consultants Pty Ltd T/A RECEO Solutions,Registered Training Organisation,WA,O'Connor,6163.0,-32.0620235,115.7851004,507021167,O'Connor (WA),50702,Fremantle,53430,Fremantle
12657,Richards Mining Services Pty Ltd,Registered Training Organisation,WA,JOONDALUP,6027.0,-31.7414908,115.7620036,505011077,Joondalup - Edgewater,50501,Joondalup,54170,Joondalup
66539,Riklan Emergency Management Services,Registered Training Organisation,WA,KALGOORLIE,6430.0,-30.7503884,121.4678534,511031279,Kalgoorlie,51103,Goldfields,54280,Kalgoorlie-Boulder
13901,Royal Aero Club of Western Australia,Other,WA,JANDAKOT,6164.0,-32.0977623,115.8735251,507011260,Jandakot,50701,Cockburn,51820,Cockburn
12253,"Royal Life Saving Society Australia WA Branch Inc, The",Registered Training Organisation,WA,Mount Claremont,6010.0,-31.9536100667,115.7842330919,503011036,Swanbourne - Mount Claremont,50301,Cottesloe - Claremont,56580,Nedlands
66561,RPS Energy,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.9432003,115.8440633,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66503,Rural Training Australia,Registered Training Organisation,WA,NORTHAMPTON,6535.0,-28.3494522,114.6316536,511041292,Northampton - Mullewa - Greenough,51104,Mid West,56790,Northampton
66558,Safe First Training,Registered Training Organisation,WA,AUSTRALIND,6233.0,-33.2546779,115.7551841,501021014,Harvey,50102,Bunbury,53990,Harvey
12156,Safelift Consultancy,Registered Training Organisation,WA,ROCKINGHAM,6168.0,-32.2929012,115.7297588,507051188,Rockingham,50705,Rockingham,57490,Rockingham
13708,Saferight,Registered Training Organisation,WA,BELMONT,6104.0,-31.9538647,115.920098,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
17066,Safety and Rescue Australia,Registered Training Organisation,WA,BIBRA LAKE,6163.0,-32.1104213,115.8000366,507011150,Bibra Industrial,50701,Cockburn,51820,Cockburn
16241,Safety Direct Solutions Pty Ltd,Registered Training Organisation,WA,BALCATTA,6021.0,-31.859157,115.804429,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
66567,Safety Training Professionals,Registered Training Organisation,WA,Jandakot,6164.0,-32.1201812,115.869388,507011260,Jandakot,50701,Cockburn,51820,Cockburn
86313,Saltire Training Group,Registered Training Organisation,WA,Keysbrook,6126.0,-32.4405,115.9819,506061144,Serpentine - Jarrahdale,50606,Serpentine - Jarrahdale,57700,Serpentine-Jarrahdale
17405,Scope Training,Registered Training Organisation,WA,Subiaco,6005.0,-31.9469218,115.8342921,503021042,Subiaco - Shenton Park,50302,Perth City,57980,Subiaco
66563,SETS Enterprises Pty Ltd,Registered Training Organisation,WA,BALCATTA,6021.0,-31.8623784,115.8195144,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
17834,Sheridan Institute of Higher Education,Higher Education Institutions,WA,Perth,6000.0,-31.9507719,115.8667833,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
65777,Skill Hire WA,Registered Training Organisation,WA,FORRESTFIELD,6058.0,-31.9646915,115.998163,506051138,Forrestfield - Wattle Grove,50605,Kalamunda,54200,Kalamunda
67892,Skill Hire WA,Registered Training Organisation,WA,FORRESTFIELD,6058.0,-31.9646915,115.998163,506051138,Forrestfield - Wattle Grove,50605,Kalamunda,54200,Kalamunda
85005,Skilling WA Pty Ltd,Registered Training Organisation,WA,Burswood,6100.0,-31.9579313,115.8979445,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
66540,"Skills Australia Institute, Western Australia College lnternational",Registered Training Organisation,WA,PERTH,6000.0,-31.9570253,115.8659007,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
84936,Skills Recruitment Pty Ltd,Registered Training Organisation,WA,GOSNELLS,6110.0,-32.0672296,115.9824595,506041134,Gosnells,50604,Gosnells,53780,Gosnells
65868,Skills Strategies International and Pathways Skills Centre,Registered Training Organisation,WA,Balcatta,6021.0,-31.860308,115.8139571,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
12831,SMYL Community Services,Registered Training Organisation,WA,FREMANTLE,6160.0,-32.0580953,115.7472107,507021165,Fremantle,50702,Fremantle,53430,Fremantle
86533,SNS COLLEGE OF WESTERN AUSTRALIA PTY LTD,Registered Training Organisation,WA,Perth,6000.0,-31.945567,115.8644988,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
13229,Sonic HealthPlus,Registered Training Organisation,WA,OSBORNE PARK,6017.0,-31.913605,115.815621,505021091,Osborne Park Industrial,50502,Stirling,57910,Stirling
824,"South Metropolitan TAFE, TAFE WA",TAFE Institute,WA,BENTLEY,6102.0,-32.0002647,115.8945909,506031124,Bentley - Wilson - St James,50603,Canning,58510,Victoria Park
67584,South Regional TAFE,Registered Training Organisation,WA,BUNBURY,6230.0,-33.3434489,115.6676418,501021015,East Bunbury - Glen Iris,50102,Bunbury,51190,Bunbury
67445,SRBM GROUP AUSTRALIA PTY. LTD.,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.9436295,115.8437197,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
10511,St John Ambulance (Western Australia) Ltd,Registered Training Organisation,WA,BELMONT,6104.0,-31.944402,115.9215849,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
17051,Stacey College,ELICOS/Foundation,WA,PERTH,6000.0,-31.9489516,115.8604006,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
13926,Stanley College,Higher Education Institutions,WA,West Perth,6005.0,-31.9478397,115.8557808,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
67681,Star International Pty Ltd,Registered Training Organisation,WA,Booragoon,6154.0,-32.0368142,115.8249567,507041178,Booragoon,50704,Melville,55320,Melville
10464,Sterling Business College,Registered Training Organisation,WA,PERTH,6000.0,-31.9489503,115.8663302,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
67904,Stirling Global Pty Ltd,Registered Training Organisation,WA,BALCATTA,6021.0,-31.8660945,115.812605,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
66588,Streamline Training Group,Registered Training Organisation,WA,Wanneroo,6065.0,-31.7311274,115.80439,505031107,Tapping - Ashby - Sinagra,50503,Wanneroo,58760,Wanneroo
66395,Strike Training and Consulting,Registered Training Organisation,WA,BELMONT,6104.0,-31.9475377,115.9249482,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
66507,Surf Life Saving Western Australia Inc,Registered Training Organisation,WA,BALCATTA,6021.0,-31.8661288,115.8085728,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
66586,Tactic Learning,Registered Training Organisation,WA,Ellenbrook,6000.0,-31.9471694,115.862423,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
85186,Tactical Conflict Solutions,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.9482523,115.8452216,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
67583,TAFE International Western Australia,TAFE Institute,WA,MUNSTER,6166.0,-32.5155311,115.7552395,502011023,Greenfields,50201,Mandurah,55110,Mandurah
815,TAFE Western Australia Colleges,TAFE Institute,WA,Orana,6330.0,-37.8154192,144.9567195,206041505,Melbourne CBD - West,20604,Melbourne City,24600,Melbourne
11022,Taylorweir International School of Hairdressing,Registered Training Organisation,WA,NORTHBRIDGE,6003.0,-31.9493516,115.8589707,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66581,Tech Skills Australia Pty Ltd,Registered Training Organisation,WA,Welshpool,6106.0,-31.9949771,115.9302631,506031130,Welshpool,50603,Canning,51330,Canning
86515,The Animal Academy Pty Ltd,Registered Training Organisation,WA,ASPENDALE GARDENS,3195.0,-38.0176,145.1143,208031183,Aspendale Gardens - Waterways,20803,Kingston,23430,Kingston (Vic.)
85899,The Australian Data and Cyber Institute,Higher Education Institutions,WA,Perth,6000.0,-31.9584813705,115.8660771,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
84978,The Bright College Pty Ltd,Registered Training Organisation,WA,MALAGA,6090.0,-31.8531457,115.8797986,504031063,Malaga,50403,Swan,58050,Swan
10813,The University of Notre Dame Australia,University/Higher Education Institution,WA,BROOME,6725.0,-17.9615228,122.224124,510011262,Broome,51001,Kimberley,50980,Broome
964,The University of Western Australia (UWA),University/Higher Education Institution,WA,CRAWLEY,6009.0,-31.9788517,115.8182408,503011035,Nedlands - Dalkeith - Crawley,50301,Cottesloe - Claremont,57080,Perth
66516,Thrivability Training and Coaching,Registered Training Organisation,WA,Carine,6020.0,-31.8519081,115.7693304,505021089,Karrinyup - Gwelup - Carine,50502,Stirling,57910,Stirling
67059,Ti Education and Training Pty Ltd,Registered Training Organisation,WA,BULLSBROOK,6084.0,-31.6646153,115.9367923,504031058,Bullsbrook,50403,Swan,58050,Swan
12848,TPG Training Pty Ltd,Registered Training Organisation,WA,KINGSLEY,6026.0,-31.8079658,115.8048753,505011078,Kingsley,50501,Joondalup,54170,Joondalup
66533,Tracmin,Registered Training Organisation,WA,MADDINGTON,6109.0,-32.0523165,115.9807043,506041136,Maddington - Orange Grove - Martin,50604,Gosnells,53780,Gosnells
66577,Trade Academy Western Australia,Registered Training Organisation,WA,BAYSWATER,6053.0,-31.9252429,115.9197746,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,50420,Bayswater
66574,Training Institute Australasia,Registered Training Organisation,WA,East Perth,6004.0,-31.9543645,115.8683267,503021295,East Perth,50302,Perth City,57080,Perth
66154,Training One Australia,Registered Training Organisation,WA,CANNING VALE,6155.0,-32.0644591,115.9251699,506031126,Canning Vale Commercial,50603,Canning,51330,Canning
12665,Training Services Australia Pty Ltd,Registered Training Organisation,WA,MOUNT LAWLEY,6050.0,-31.9253159,115.880426,503021039,Mount Lawley - Inglewood,50302,Perth City,57910,Stirling
66954,Training Solutions Australia,Registered Training Organisation,WA,Roelands,6226.0,-33.296029,115.7522034,501021005,Australind - Leschenault,50102,Bunbury,53990,Harvey
66572,Training U,Registered Training Organisation,WA,WAIKIKI,6169.0,-32.3074194,115.7511171,507051192,Waikiki,50705,Rockingham,57490,Rockingham
66570,Training Worx,Registered Training Organisation,WA,ALFRED COVE,6154.0,-32.034346,115.821509,507041181,Melville,50704,Melville,55320,Melville
16569,TrainSmart Australia,Registered Training Organisation,WA,PERTH,6000.0,-31.9587612,115.8662011,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66528,Trainwest,Registered Training Organisation,WA,BELMONT,6104.0,-31.9433652,115.9400322,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
13890,Trinity Theological College,Higher Education Institutions,WA,LEEDERVILLE,6007.0,-31.9383775,115.8440473,503021038,Mount Hawthorn - Leederville,50302,Perth City,58570,Vincent
66587,Trump College Pty Ltd,Registered Training Organisation,WA,Northbridge,6003.0,-31.9485191,115.8579076,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
16238,Tubal Pty Ltd,Registered Training Organisation,WA,BALCATTA,6021.0,-31.85828,115.80972,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
86506,Tyre Response Group,Registered Training Organisation,WA,ASCOT,6104.0,-31.9416,115.9199,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
11700,Unity Training Services,Registered Training Organisation,WA,PERTH,6000.0,-31.9564699,115.8652463,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
13884,Victory Life International Bible Training Centre,Registered Training Organisation,WA,OSBORNE PARK,6017.0,-31.9115574,115.8199192,505021091,Osborne Park Industrial,50502,Stirling,57910,Stirling
66530,Vocational Training Services (VTS),Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.9719649,115.8943406,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
10979,Vose Seminary,Higher Education Institutions,WA,BENTLEY,6102.0,-32.0014664,115.8962037,506031124,Bentley - Wilson - St James,50603,Canning,58510,Victoria Park
17058,WA Advanced Training Academy Pty Ltd ATF Slybury Family Trust,Registered Training Organisation,WA,BELLEVUE,6056.0,-31.9016499,116.0317606,504031066,Midland - Guildford,50403,Swan,58050,Swan
86465,WA Country Health Service Education Centre (RTO),Registered Training Organisation,WA,SHENTON PARK,6008.0,-31.9620506,115.7990074,503021042,Subiaco - Shenton Park,50302,Perth City,56580,Nedlands
12615,WA Skills Training Pty Ltd,Registered Training Organisation,WA,BUNBURY,6230.0,-33.3605019,115.6686103,501021011,Davenport,50102,Bunbury,51190,Bunbury
66527,WA Training Institute Pty Ltd,Registered Training Organisation,WA,PERTH,6000.0,-31.9565237,115.8651614,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
85534,WALGA Training,Registered Training Organisation,WA,WEST LEEDERVILLE,6007.0,-31.9421581993,115.838953852,503021043,Wembley - West Leederville - Glendalough,50302,Perth City,51310,Cambridge
67837,Warp Training,Registered Training Organisation,WA,Ascot,6104.0,-31.9413139,115.9243021,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
12760,Wesley Health Management,Registered Training Organisation,WA,BENTLEY,6102.0,-31.9947222,115.891044,506031124,Bentley - Wilson - St James,50603,Canning,58510,Victoria Park
13854,West Australian Institute of Further Studies,Registered Training Organisation,WA,PERTH,6000.0,-31.9539831,115.8550203,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66526,West Coast Property Training,Registered Training Organisation,WA,JOONDALUP,6027.0,-31.7508635,115.7630791,505011077,Joondalup - Edgewater,50501,Joondalup,54170,Joondalup
13462,WEST Rescue,Registered Training Organisation,WA,ATTADALE,6156.0,-32.0261661,115.8048376,507041181,Melville,50704,Melville,55320,Melville
66497,Western Australian Academy of Hair and Beauty,Registered Training Organisation,WA,BENTLEY,6102.0,-32.0015145,115.9208274,506031124,Bentley - Wilson - St James,50603,Canning,51330,Canning
11020,Western Australian Aviation College,Registered Training Organisation,WA,JANDAKOT,6164.0,-32.0977623,115.8735251,507011260,Jandakot,50701,Cockburn,51820,Cockburn
67007,WesTrac Institute,Registered Training Organisation,WA,South Guildford,6055.0,-31.9130498,115.967627,504031061,Hazelmere - Guildford,50403,Swan,58050,Swan
67680,Wild Geese International Pty Ltd,Registered Training Organisation,WA,West Perth,6005.0,-31.9496428,115.8456837,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
12705,Wilson Medic One,Registered Training Organisation,WA,BELMONT,6104.0,-31.9520136,115.9176446,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
